Trnst ID,Settled Date,Description,Debit,Credit,Balance
96746094,2024-12-21T06:04:31Z,"Jahidbetvoro,Order ID: 223721, Ref.: 223721",500,0,500
96751286,2024-12-21T06:16:08Z,"Jahidbetvoro,Order ID: 223727, Ref.: 223727",500,0,500
96754782,2024-12-21T06:24:28Z,"Alamin1488,no reverse, Account No. 01706145294",0,500,0
96756075,2024-12-21T06:27:29Z,"Helal,Order ID: 223733, Ref.: 223733",400,0,400
96758292,2024-12-21T06:32:50Z,"Khan2666,Order ID: 223734, Ref.: 223734",200,0,200
96759143,2024-12-21T06:34:09Z,"RoniHossen,Order ID: 223735, Ref.: 223735",200,0,200
96760839,2024-12-21T06:38:26Z,"Mdmiraz123,Order ID: 223737, Ref.: 223737",200,0,200
96761744,2024-12-21T06:39:41Z,"sagor81ar,Order ID: 223740, Ref.: 223740",200,0,200
96762426,2024-12-21T06:41:17Z,"Dinislan,Order ID: 223743, Ref.: 223743",500,0,500
96762579,2024-12-21T06:41:40Z,"Shahidu,Order ID: 223742, Ref.: 223742",200,0,200
96772325,2024-12-21T07:04:15Z,"Babul321,Order ID: 223752, Ref.: 223752",500,0,500
96776873,2024-12-21T07:14:01Z,"Alamin1488,Order ID: 223757, Ref.: 223757",300,0,300
96780721,2024-12-21T07:21:11Z,"RoniHossen,Order ID: 223759, Ref.: 223759",200,0,200
96782030,2024-12-21T07:23:21Z,"Alamin1488,Order ID: 223761, Ref.: 223761",200,0,200
96783799,2024-12-21T07:27:08Z,"RoniHossen,Order ID: 223763, Ref.: 223763",500,0,500
96789464,2024-12-21T07:38:18Z,"RoniHossen,Order ID: 223767, Ref.: 223767",500,0,500
96790645,2024-12-21T07:40:39Z,"skrasel1122s,Order ID: 223779, Ref.: 223779",300,0,300
96799833,2024-12-21T07:58:35Z,"Alamin1488,Order ID: 223790, Ref.: 223790",1000,0,1000
96805160,2024-12-21T08:08:48Z,"RiashadAdnan,Order ID: 223791, Ref.: 223791",200,0,200
96807296,2024-12-21T08:13:24Z,"Munna3018,Order ID: 223794, Ref.: 223794",200,0,200
96819256,2024-12-21T08:26:18Z,"Munna3018,Order ID: 223797, Ref.: 223797",200,0,200
96823432,2024-12-21T08:32:44Z,"509jakaria,Deposit to 509jakaria",300,0,300
96823772,2024-12-21T08:33:27Z,"Munna3018,Order ID: 223803, Ref.: 223803",500,0,500
96836357,2024-12-21T08:57:27Z,"Rockyvai1,Order ID: 223809, Ref.: 223809",1100,0,1100
96844511,2024-12-21T09:13:32Z,"shibuRD,Order ID: 223793, Ref.: 223793",900,0,900
96847982,2024-12-21T09:20:19Z,"Mdsumonn,Order ID: 223820, Ref.: 223820",200,0,200
96857061,2024-12-21T09:37:36Z,"Manikjaan,Order ID: 223828, Ref.: 223828",200,0,200
96859226,2024-12-21T09:41:47Z,"Farhadbdx,Order ID: 223833, Ref.: 223833",500,0,500
96868407,2024-12-21T09:57:07Z,"rasel591,Order ID: 223835, Ref.: 223835",1000,0,1000
96876285,2024-12-21T10:10:50Z,"Waziha,Order ID: 223840, Ref.: 223840",200,0,200
96876708,2024-12-21T10:11:45Z,"Rabbi202ar,Order ID: 223841, Ref.: 223841",200,0,200
96878902,2024-12-21T10:16:08Z,"Farhadbdx,Order ID: 223844, Ref.: 223844",900,0,900
96887880,2024-12-21T10:35:31Z,"Sujon84,Order ID: 223860, Ref.: 223860",200,0,200
96889038,2024-12-21T10:37:50Z,"Alhaz,Order ID: 223861, Ref.: 223861",200,0,200
96895860,2024-12-21T10:50:38Z,"JahidRD,Order ID: 223869, Ref.: 223869",1000,0,1000
96905454,2024-12-21T11:09:02Z,"RimonBM,Order ID: 223878, Ref.: 223878",500,0,500
96906344,2024-12-21T11:10:28Z,"RoniHossen,Order ID: 223879, Ref.: 223879",500,0,500
96907398,2024-12-21T11:12:47Z,"skjohir24k,Order ID: 223881, Ref.: 223881",500,0,500
96908206,2024-12-21T11:14:17Z,"Borsha,BLL19EF3WX",100,0,100
96913257,2024-12-21T11:24:22Z,"skjohir24k,Order ID: 223886, Ref.: 223886",1000,0,1000
96915709,2024-12-21T11:29:53Z,"skjohir24k,Order ID: 223888, Ref.: 223888",1000,0,1000
96917526,2024-12-21T11:34:34Z,"skjohir24k,Order ID: 223890, Ref.: 223890",500,0,500
96918406,2024-12-21T11:37:18Z,"Shahidu,Withdraw, Account No. 01928081623",0,500,0
96934025,2024-12-21T11:52:54Z,"RoniHossen,Order ID: 223902, Ref.: 223902",200,0,200
96942209,2024-12-21T12:06:01Z,"Ratul3322,Order ID: 223912, Ref.: 223912",200,0,200
96945070,2024-12-21T12:11:25Z,"509jakaria,Withdrwal refund",627,0,627
96945926,2024-12-21T12:12:55Z,"sktipu,Order ID: 223917, Ref.: 223917",200,0,200
96946762,2024-12-21T12:14:43Z,"Tarunray,Order ID: 223921, Ref.: 223921",500,0,500
96947369,2024-12-21T12:15:58Z,"RimonBM,Order ID: 223922, Ref.: 223922",300,0,300
96947373,2024-12-21T12:15:59Z,"509jakaria,Withdraw, Account No. 01334171509",0,627,0
96951543,2024-12-21T12:23:15Z,"Nooralma,Order ID: 223925, Ref.: 223925",250,0,250
96954205,2024-12-21T12:27:48Z,"1095134081,BLL29HE4WQ",200,0,200
96956024,2024-12-21T12:30:54Z,"Betvorodemologin,Order ID: 223932, Ref.: 223932",500,0,500
96961502,2024-12-21T12:42:18Z,"BabulRD,demo id reversed amount added",500,0,500
96968997,2024-12-21T12:56:28Z,"RimonBM,Order ID: 223948, Ref.: 223948",200,0,200
96970653,2024-12-21T12:59:55Z,"Alhaz,Order ID: 223953, Ref.: 223953",200,0,200
96970649,2024-12-21T12:59:55Z,"Nooralma,Order ID: 223954, Ref.: 223954",250,0,250
96971550,2024-12-21T13:01:28Z,"MuhammadjasimAR,73HKE5N8",2000,0,2000
96977305,2024-12-21T13:11:05Z,"Dinislan,Withdraw, Account No. 01404896135",0,500,0
96977349,2024-12-21T13:11:13Z,"sagor81ar,Withdraw, Account No. 01811118681",0,500,0
96977820,2024-12-21T13:12:03Z,"Dinislan,Withdraw",0,15,0
96978026,2024-12-21T13:12:32Z,"RimonBM,Order ID: 223959, Ref.: 223959",200,0,200
96985340,2024-12-21T13:25:40Z,"TaramiaAD,Order ID: 223971, Ref.: 223971",200,0,200
96985540,2024-12-21T13:26:03Z,"Betvorodemologin,Order ID: 223975, Ref.: 223975",200,0,200
96988867,2024-12-21T13:31:26Z,"Robiu,Order ID: 223977, Ref.: 223977",200,0,200
96989219,2024-12-21T13:32:11Z,"sohag8256,Order ID: 223978, Ref.: 223978",200,0,200
96993120,2024-12-21T13:39:28Z,"JewelSikder47ar,73HKJAOT",200,0,200
96994486,2024-12-21T13:42:15Z,"TaramiaAD,Order ID: 223983, Ref.: 223983",200,0,200
96996499,2024-12-21T13:45:46Z,"Helal,Order ID: 223989, Ref.: 223989",500,0,500
97001909,2024-12-21T13:55:05Z,"Alhaz,Order ID: 223993, Ref.: 223993",200,0,200
97010046,2024-12-21T14:07:42Z,"Rishandeb,Order ID: 223997, Ref.: 223997",200,0,200
97014143,2024-12-21T14:14:34Z,"naiem34,Order ID: 224002, Ref.: 224002",500,0,500
97014141,2024-12-21T14:14:34Z,"Jahid5,Order ID: 224001, Ref.: 224001",200,0,200
97014239,2024-12-21T14:14:45Z,"Devidbdx,Order ID: 224000, Ref.: 224000",800,0,800
97031623,2024-12-21T14:46:23Z,"Alhaz,Order ID: 224019, Ref.: 224019",300,0,300
97048016,2024-12-21T15:14:23Z,"sahinkam,Order ID: 224033, Ref.: 224033",300,0,300
97054228,2024-12-21T15:24:18Z,"Alhaz,Order ID: 224038, Ref.: 224038",500,0,500
97066661,2024-12-21T15:42:10Z,"Alhaz,Order ID: 224058, Ref.: 224058",200,0,200
97072080,2024-12-21T15:50:36Z,"Skhasib84ar,Order ID: 224064, Ref.: 224064",200,0,200
97072178,2024-12-21T15:50:48Z,"Robiu,Order ID: 224062, Ref.: 224062",200,0,200
97077999,2024-12-21T16:00:25Z,"Alhaz,Order ID: 224069, Ref.: 224069",370,0,370
97082729,2024-12-21T16:09:42Z,"Dinislan,WDR APPROVED, Account No. 01404896135",0,500,0
97084023,2024-12-21T16:11:50Z,"arif0193,Order ID: 224080, Ref.: 224080",200,0,200
97084927,2024-12-21T16:13:13Z,"lesan77,Order ID: 224081, Ref.: 224081",500,0,500
97089040,2024-12-21T16:19:54Z,"saeedi143,Order ID: 224084, Ref.: 224084",400,0,400
97096775,2024-12-21T16:32:02Z,"Robiu,Order ID: 224087, Ref.: 224087",200,0,200
97099870,2024-12-21T16:37:10Z,"monirulHussainAR,Order ID: 224091, Ref.: 224091",200,0,200
97100833,2024-12-21T16:38:42Z,"salman65ar,Order ID: 224092, Ref.: 224092",200,0,200
97107736,2024-12-21T16:49:30Z,"Robiu,reverse extra bouns",0,10,0
97107874,2024-12-21T16:49:41Z,"RoniHossen,Order ID: 224099, Ref.: 224099",200,0,200
97121816,2024-12-21T17:11:13Z,"Mdjehat,Order ID: 224109, Ref.: 224109",900,0,900
97123462,2024-12-21T17:13:58Z,"RoniHossen,Order ID: 224111, Ref.: 224111",200,0,200
97124018,2024-12-21T17:14:55Z,"Shonik05,BLL59QYTR5",1300,0,1300
97154336,2024-12-21T17:58:56Z,"tirtho723,Order ID: 224125, Ref.: 224125",200,0,200
97156404,2024-12-21T18:02:04Z,"Khan2666,Order ID: 224128, Ref.: 224128",200,0,200
97156402,2024-12-21T18:02:04Z,"shibuRD,Order ID: 224127, Ref.: 224127",2000,0,2000
97159518,2024-12-21T18:06:41Z,"shibuRD,Order ID: 224129, Ref.: 224129",3000,0,3000
97160657,2024-12-21T18:08:53Z,"Mdjehat,Withdraw, Account No. 01920128972",0,500,0
97175492,2024-12-21T18:35:03Z,"Shahidu,Order ID: 224135, Ref.: 224135",200,0,200
97175696,2024-12-21T18:35:25Z,"skjohir24k,Order ID: 224130, Ref.: 224130",800,0,800
97177716,2024-12-21T18:39:01Z,"skjohir24k,",40,0,40
97193344,2024-12-21T19:07:48Z,"Shahidu,Order ID: 224141, Ref.: 224141",200,0,200
97210900,2024-12-21T19:46:31Z,"Majar22,Order ID: 224145, Ref.: 224145",200,0,200
97214170,2024-12-21T19:55:57Z,"Helal,Order ID: 224146, Ref.: 224146",300,0,300
97226730,2024-12-21T20:39:20Z,"Master30xx,Order ID: 224150, Ref.: 224150",495,0,495
97231821,2024-12-21T20:59:10Z,"Farhadbdx,Order ID: 224151, Ref.: 224151",500,0,500
97254844,2024-12-21T22:54:15Z,"Aryankhan84,Order ID: 224097, Ref.: 224097",200,0,200
97273861,2024-12-22T01:40:15Z,"Alamin1488,Order ID: 224158, Ref.: 224158",950,0,950
97283364,2024-12-22T02:24:45Z,"skjohir24k,Order ID: 224163, Ref.: 224163",500,0,500
97285149,2024-12-22T02:32:24Z,"Tarunray,Order ID: 224164, Ref.: 224164",500,0,500
97290646,2024-12-22T02:51:52Z,"Sohag1245,Order ID: 224166, Ref.: 224166",900,0,900
97298188,2024-12-22T03:19:03Z,"RimonBM,Order ID: 224171, Ref.: 224171",500,0,500
97300264,2024-12-22T03:25:14Z,"Nooralma,Order ID: 224172, Ref.: 224172",500,0,500
97304743,2024-12-22T03:39:18Z,"Shain123,Order ID: 224176, Ref.: 224176",200,0,200
97305980,2024-12-22T03:43:16Z,"Sohag1245,Order ID: 224177, Ref.: 224177",1000,0,1000
97311313,2024-12-22T03:55:53Z,"Nooralma,WDR APPROVED, Account No. 01334317827",0,500,0
97312416,2024-12-22T03:58:58Z,"safiq111,Order ID: 224180, Ref.: 224180",200,0,200
97319697,2024-12-22T04:23:50Z,"Nooralma,Order ID: 224183, Ref.: 224183",450,0,450
97329530,2024-12-22T04:51:24Z,"Mdibrahim1,Order ID: 224194, Ref.: 224194",200,0,200
97330992,2024-12-22T04:54:51Z,"srejon22,Order ID: 224195, Ref.: 224195",990,0,990
97337865,2024-12-22T05:15:48Z,"509jakaria,Order ID: 224199, Ref.: 224199",200,0,200
97342011,2024-12-22T05:25:57Z,"Shain123,Order ID: 224201, Ref.: 224201",300,0,300
97352838,2024-12-22T05:53:43Z,"Betvorodemologin,Order ID: 224205, Ref.: 224205",200,0,200
97353520,2024-12-22T05:55:29Z,"Sujon84,Order ID: 224206, Ref.: 224206",200,0,200
97357912,2024-12-22T06:06:04Z,"Jony1470852,Deposit to Jony1470852 from demo id 73HMDX0D",200,0,200
97373047,2024-12-22T06:37:35Z,"sagor81ar,Order ID: 224216, Ref.: 224216",200,0,200
97377705,2024-12-22T06:47:56Z,"Atik296,Order ID: 224218, Ref.: 224218",800,0,800
97380732,2024-12-22T06:54:45Z,"Babul321,Order ID: 224221, Ref.: 224221",500,0,500
97385824,2024-12-22T07:05:05Z,"RoniHossen,Order ID: 224224, Ref.: 224224",500,0,500
97390327,2024-12-22T07:14:26Z,"Tarunray,Order ID: 224229, Ref.: 224229",300,0,300
97403722,2024-12-22T07:40:58Z,"Babul321,Order ID: 224249, Ref.: 224249",500,0,500
97413141,2024-12-22T08:01:01Z,"Babul321,Order ID: 224261, Ref.: 224261",500,0,500
97415898,2024-12-22T08:07:06Z,"Md456789,Order ID: 224268, Ref.: 224268",200,0,200
97422738,2024-12-22T08:24:14Z,"Baro007,Order ID: 224279, Ref.: 224279",200,0,200
97427048,2024-12-22T08:34:52Z,"sagor81ar,Order ID: 224281, Ref.: 224281",200,0,200
97428949,2024-12-22T08:39:19Z,"Bayazid,Order ID: 224282, Ref.: 224282",500,0,500
97431930,2024-12-22T08:44:52Z,"RimonBM,Order ID: 224286, Ref.: 224286",200,0,200
97433908,2024-12-22T08:48:56Z,"509jakaria,Order ID: 224287, Ref.: 224287",300,0,300
97436850,2024-12-22T08:53:32Z,"509jakaria,Order ID: 224291, Ref.: 224291",300,0,300
97437797,2024-12-22T08:55:38Z,"Shahidu,Order ID: 224292, Ref.: 224292",200,0,200
97443086,2024-12-22T09:05:54Z,"Robiu,Order ID: 224296, Ref.: 224296",200,0,200
97449157,2024-12-22T09:19:12Z,"mdarafatbd,Order ID: 224301, Ref.: 224301",200,0,200
97464741,2024-12-22T09:49:59Z,"bazar067,Order ID: 224309, Ref.: 224309",205,0,205
97465123,2024-12-22T09:50:31Z,"Ankon,Order ID: 224315, Ref.: 224315",500,0,500
97467894,2024-12-22T09:56:02Z,"Basharul,Order ID: 224319, Ref.: 224319",200,0,200
97475509,2024-12-22T10:14:47Z,"rasel591,Order ID: 224324, Ref.: 224324",1000,0,1000
97480654,2024-12-22T10:25:31Z,"Amarid12,Order ID: 224326, Ref.: 224326",200,0,200
97495786,2024-12-22T10:56:25Z,"N1azmul123,Order ID: 224333, Ref.: 224333",200,0,200
97496553,2024-12-22T10:58:11Z,"Fazlul90,Order ID: 224334, Ref.: 224334",500,0,500
97497586,2024-12-22T11:00:33Z,"rasel591,Order ID: 224337, Ref.: 224337",2000,0,2000
97500482,2024-12-22T11:07:44Z,"Marufbd,Order ID: 224339, Ref.: 224339",400,0,400
97501961,2024-12-22T11:11:37Z,"N1azmul123,Order ID: 224342, Ref.: 224342",200,0,200
97502362,2024-12-22T11:12:54Z,"arif0193,Order ID: 224343, Ref.: 224343",200,0,200
97503308,2024-12-22T11:15:33Z,"Babu134,Order ID: 224345, Ref.: 224345",200,0,200
97504099,2024-12-22T11:17:20Z,"MdRakib88ar,Order ID: 224348, Ref.: 224348",290,0,290
97504235,2024-12-22T11:17:40Z,"Akash321,Order ID: 224347, Ref.: 224347",230,0,230
97505548,2024-12-22T11:20:52Z,"Alamin35ar,Order ID: 224350, Ref.: 224350",300,0,300
97508610,2024-12-22T11:28:40Z,"Fazlul90,Order ID: 224355, Ref.: 224355",500,0,500
97510709,2024-12-22T11:35:26Z,"Marufbd,Order ID: 224357, Ref.: 224357",300,0,300
97512733,2024-12-22T11:39:48Z,"mamun9090,Order ID: 224359, Ref.: 224359",2000,0,2000
97530175,2024-12-22T11:54:41Z,"Marufbd,Order ID: 224369, Ref.: 224369",200,0,200
97533155,2024-12-22T12:00:04Z,"RimonBM,Order ID: 224373, Ref.: 224373",200,0,200
97545702,2024-12-22T12:26:23Z,"RIPON1444,Order ID: 224382, Ref.: 224382",200,0,200
97546872,2024-12-22T12:28:23Z,"Nizumdip,Order ID: 224385, Ref.: 224385",500,0,500
97549583,2024-12-22T12:33:28Z,"shihab88004,Order ID: 224389, Ref.: 224389",200,0,200
97549909,2024-12-22T12:34:12Z,"sagor81ar,Order ID: 224391, Ref.: 224391",200,0,200
97556163,2024-12-22T12:46:24Z,"Fazlul90,Order ID: 224393, Ref.: 224393",500,0,500
97561807,2024-12-22T12:57:41Z,"abdulhalim66,Order ID: 224397, Ref.: 224397",500,0,500
97564389,2024-12-22T13:02:54Z,"rana88788,Order ID: 224399, Ref.: 224399",200,0,200
97566312,2024-12-22T13:06:38Z,"Nooralma,Order ID: 224402, Ref.: 224402",500,0,500
97567655,2024-12-22T13:09:30Z,"N1azmul123,Order ID: 224403, Ref.: 224403",500,0,500
97571019,2024-12-22T13:16:24Z,"Hnhasan,MANUAL DEPOSIT BLM4AFD4E8",1000,0,1000
97573872,2024-12-22T13:21:54Z,"Fazlul90,Order ID: 224404, Ref.: 224404",500,0,500
97577019,2024-12-22T13:29:11Z,"hanif324,Order ID: 224406, Ref.: 224406",300,0,300
97579915,2024-12-22T13:35:13Z,"JahidRD,Order ID: 224409, Ref.: 224409",500,0,500
97580782,2024-12-22T13:37:15Z,"mdmominkhan2,Order ID: 224410, Ref.: 224410",200,0,200
97581277,2024-12-22T13:38:34Z,"shahebali224,Order ID: 224413, Ref.: 224413",200,0,200
97582839,2024-12-22T13:41:42Z,"N1azmul123,Order ID: 224414, Ref.: 224414",500,0,500
97585836,2024-12-22T13:47:43Z,"Fazlul90,Order ID: 224416, Ref.: 224416",500,0,500
97588086,2024-12-22T13:52:21Z,"MirjamohibRD,Order ID: 224417, Ref.: 224417",500,0,500
97595734,2024-12-22T14:09:18Z,"nuramin93ar,Order ID: 224421, Ref.: 224421",200,0,200
97601065,2024-12-22T14:15:52Z,"hanif324,FULLL REV, Account No. 01740874324",0,1000,0
97601164,2024-12-22T14:16:10Z,"mdmominkhan2,Withdraw, Account No. 01735651170",0,990,0
97602103,2024-12-22T14:18:02Z,"Shojib123,Order ID: 224423, Ref.: 224423",200,0,200
97603055,2024-12-22T14:20:10Z,"MirjamohibRD,Withdraw, Account No. 01705596533",0,1000,0
97605091,2024-12-22T14:24:37Z,"Nokris22,Order ID: 224426, Ref.: 224426",200,0,200
97606540,2024-12-22T14:27:40Z,"Shakib87ar,Order ID: 224429, Ref.: 224429",300,0,300
97606665,2024-12-22T14:28:02Z,"Baro007,Order ID: 224431, Ref.: 224431",200,0,200
97607294,2024-12-22T14:29:42Z,"Shahidu,Order ID: 224432, Ref.: 224432",200,0,200
97609227,2024-12-22T14:34:01Z,"RiponRD,Order ID: 224435, Ref.: 224435",1000,0,1000
97609962,2024-12-22T14:35:31Z,"Baro007,Order ID: 224437, Ref.: 224437",200,0,200
97610498,2024-12-22T14:36:44Z,"Suman010,Deposit to Suman010",200,0,200
97610898,2024-12-22T14:37:43Z,"Fazlul90,Order ID: 224438, Ref.: 224438",500,0,500
97610907,2024-12-22T14:37:44Z,"MuhammadjasimAR,Deposit to MuhammadjasimAR   BLM9AI6CFX",500,0,500
97611328,2024-12-22T14:38:38Z,"Kongkon,Order ID: 224442, Ref.: 224442",200,0,200
97613894,2024-12-22T14:44:00Z,"Arif5,Order ID: 224443, Ref.: 224443",200,0,200
97617088,2024-12-22T14:50:15Z,"RajibHossain77,Order ID: 224444, Ref.: 224444",200,0,200
97618420,2024-12-22T14:52:51Z,"Baro007,Order ID: 224446, Ref.: 224446",400,0,400
97623255,2024-12-22T15:01:24Z,"Fazlul90,Order ID: 224456, Ref.: 224456",500,0,500
97623727,2024-12-22T15:02:41Z,"Atikulislam60,Order ID: 224457, Ref.: 224457",1000,0,1000
97626159,2024-12-22T15:07:14Z,"Tamim88,Order ID: 224460, Ref.: 224460",400,0,400
97627109,2024-12-22T15:09:25Z,"Farhadbdx,Order ID: 224461, Ref.: 224461",500,0,500
97627849,2024-12-22T15:11:03Z,"Samemkhan,Order ID: 224462, Ref.: 224462",500,0,500
97631190,2024-12-22T15:17:21Z,"Ponu10,no reverse, Account No. 01739400100",0,1700,0
97633874,2024-12-22T15:21:56Z,"Rana15,Order ID: 224468, Ref.: 224468",200,0,200
97640446,2024-12-22T15:32:49Z,"Pagla5050,Order ID: 224470, Ref.: 224470",500,0,500
97644205,2024-12-22T15:39:37Z,"Baro007,Order ID: 224475, Ref.: 224475",200,0,200
97647770,2024-12-22T15:45:48Z,"RajibHossain77,WDR APPROVED, Account No. 01626372477",0,610,0
97648478,2024-12-22T15:47:07Z,"lesan77,WDR APPROVED, Account No. 01610698095",0,1200,0
97649793,2024-12-22T15:49:23Z,"Pagla5050,WDR APPROVED, Account No. 01841374221",0,545,0
97650528,2024-12-22T15:51:17Z,"Tamim88,WDR APPROVED, Account No. 01885147375",0,900,0
97650797,2024-12-22T15:51:55Z,"Polashmultimedia,Order ID: 224485, Ref.: 224485",200,0,200
97651642,2024-12-22T15:53:58Z,"mmrk1980,Order ID: 224488, Ref.: 224488",1000,0,1000
97666928,2024-12-22T16:20:04Z,"Mehedi2211,Order ID: 224506, Ref.: 224506",300,0,300
97667065,2024-12-22T16:20:15Z,"Sanchay12,Order ID: 224509, Ref.: 224509",300,0,300
97669541,2024-12-22T16:24:25Z,"Moklesh,Order ID: 224516, Ref.: 224516",500,0,500
97669622,2024-12-22T16:24:37Z,"N1azmul123,WDR APPROVED, Account No. 01612276708",0,800,0
97671643,2024-12-22T16:28:19Z,"mdarafatbd,Order ID: 224520, Ref.: 224520",400,0,400
97671874,2024-12-22T16:28:53Z,"Israfil917,Order ID: 224522, Ref.: 224522",800,0,800
97674750,2024-12-22T16:34:25Z,"0133284664,Order ID: 224526, Ref.: 224526",200,0,200
97674852,2024-12-22T16:34:37Z,"Shahidu,Order ID: 224527, Ref.: 224527",200,0,200
97675330,2024-12-22T16:35:32Z,"ParbasAD,Order ID: 224532, Ref.: 224532",500,0,500
97680043,2024-12-22T16:44:31Z,"Babul321,Order ID: 224536, Ref.: 224536",1000,0,1000
97684722,2024-12-22T16:53:32Z,"Daba7070,Order ID: 224538, Ref.: 224538",1000,0,1000
97693113,2024-12-22T17:09:41Z,"BabulRD,Order ID: 224543, Ref.: 224543",500,0,500
97695494,2024-12-22T17:13:14Z,"Alamin35ar,Deposit to Alamin35ar  BLM2ALKK60 manually add system not approve",400,0,400
97721480,2024-12-22T18:03:47Z,"Share1,Order ID: 224561, Ref.: 224561",200,0,200
97756292,2024-12-22T19:30:08Z,"Daba7070,WDR APPROVED, Account No. 01759204039",0,1847,0
97761199,2024-12-22T19:50:16Z,"Krishanu992,Order ID: 224570, Ref.: 224570",1200,0,1200
97764638,2024-12-22T20:04:44Z,"rifat5516,Order ID: 224571, Ref.: 224571",1000,0,1000
97768253,2024-12-22T20:19:16Z,"Sohelrana321,Order ID: 224572, Ref.: 224572",300,0,300
97819453,2024-12-23T00:39:07Z,"Bayazid,WDR APPROVED, Account No. 01746739729",0,500,0
97829264,2024-12-23T01:37:41Z,"Faruk12,Order ID: 224594, Ref.: 224594",200,0,200
97833723,2024-12-23T02:00:42Z,"sagor81ar,Order ID: 224595, Ref.: 224595",200,0,200
97833970,2024-12-23T02:02:29Z,"sagor81ar,Order ID: 224596, Ref.: 224596",200,0,200
97835749,2024-12-23T02:12:12Z,"509jakaria,Order ID: 224597, Ref.: 224597",350,0,350
97837045,2024-12-23T02:19:24Z,"Tarunray,WDR APPROVED, Account No. 01725608877",0,1100,0
97839205,2024-12-23T02:30:03Z,"Dinislan,Order ID: 224599, Ref.: 224599",500,0,500
97852763,2024-12-23T03:21:04Z,"tuhinc,Order ID: 224603, Ref.: 224603",1000,0,1000
97854369,2024-12-23T03:26:29Z,"Ponu10,Order ID: 224605, Ref.: 224605",5000,0,5000
97864791,2024-12-23T04:02:04Z,"tazim11,Order ID: 224611, Ref.: 224611",1000,0,1000
97865273,2024-12-23T04:03:27Z,"tazim11,",50,0,50
97878205,2024-12-23T04:49:28Z,"348011,Order ID: 224622, Ref.: 224622",300,0,300
97883528,2024-12-23T05:04:41Z,"Fazlul90,Order ID: 224626, Ref.: 224626",500,0,500
97894772,2024-12-23T05:32:04Z,"Abirhasan,Order ID: 224630, Ref.: 224630",200,0,200
97895531,2024-12-23T05:34:25Z,"Mdmanik,Order ID: 224631, Ref.: 224631",2000,0,2000
97895895,2024-12-23T05:35:50Z,"Shojib123,Order ID: 224633, Ref.: 224633",200,0,200
97895937,2024-12-23T05:36:01Z,"uganda88,Order ID: 224632, Ref.: 224632",500,0,500
97898306,2024-12-23T05:42:34Z,"Aiyubhasan,Order ID: 224637, Ref.: 224637",200,0,200
97902130,2024-12-23T05:53:32Z,"Akashday,Order ID: 224642, Ref.: 224642",200,0,200
97903308,2024-12-23T05:56:35Z,"Mdhasa,Order ID: 224645, Ref.: 224645",200,0,200
97905813,2024-12-23T06:03:41Z,"Sami1111,Order ID: 224651, Ref.: 224651",2900,0,2900
97908514,2024-12-23T06:10:49Z,"fogolmia,Order ID: 224652, Ref.: 224652",200,0,200
97909473,2024-12-23T06:13:29Z,"Amarid12,Order ID: 224653, Ref.: 224653",200,0,200
97911398,2024-12-23T06:18:17Z,"Betvorodemologin,Order ID: 224655, Ref.: 224655",500,0,500
97916951,2024-12-23T06:28:36Z,"Baro007,Order ID: 224657, Ref.: 224657",200,0,200
97918800,2024-12-23T06:32:11Z,"Baro007,Order ID: 224663, Ref.: 224663",300,0,300
97925481,2024-12-23T06:45:56Z,"Tapos890,Order ID: 224668, Ref.: 224668",200,0,200
97926013,2024-12-23T06:47:00Z,"Robiu,Order ID: 224670, Ref.: 224670",200,0,200
97927221,2024-12-23T06:49:20Z,"rokonkk,Order ID: 224671, Ref.: 224671",300,0,300
97929375,2024-12-23T06:53:57Z,"Shojib123,Order ID: 224676, Ref.: 224676",500,0,500
97932347,2024-12-23T06:59:50Z,"fogolmia,Order ID: 224680, Ref.: 224680",1000,0,1000
97934245,2024-12-23T07:03:56Z,"Dinislan,Order ID: 224684, Ref.: 224684",500,0,500
97947051,2024-12-23T07:27:51Z,"Fazlul90,Order ID: 224701, Ref.: 224701",490,0,490
97957390,2024-12-23T07:47:42Z,"RoniHossen,Order ID: 224706, Ref.: 224706",200,0,200
97958212,2024-12-23T07:49:19Z,"Mdmurad09,Order ID: 224707, Ref.: 224707",500,0,500
97968941,2024-12-23T08:08:54Z,"Mdmurad09,Order ID: 224710, Ref.: 224710",500,0,500
97969009,2024-12-23T08:09:04Z,"sagor81ar,Order ID: 224711, Ref.: 224711",2000,0,2000
97988054,2024-12-23T08:52:00Z,"Helal,Order ID: 224721, Ref.: 224721",500,0,500
97990563,2024-12-23T08:57:17Z,"Abirhasan,Order ID: 224665, Ref.: 224665",200,0,200
